locus_tag	ftype	length_bp	gene	EC_number	COG	product
COGMAEJH_02352	CDS	858	tauD_1	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
COGMAEJH_02353	CDS	807				hypothetical protein
COGMAEJH_02354	CDS	1974				hypothetical protein
COGMAEJH_02355	CDS	1038				hypothetical protein
COGMAEJH_02356	CDS	1242			COG1680	putative protein
COGMAEJH_02357	CDS	906				hypothetical protein
COGMAEJH_02358	CDS	870	rdpA_3	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
COGMAEJH_02359	CDS	840	rdpA_4	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
COGMAEJH_02360	CDS	702	ntcA			Global nitrogen regulator
COGMAEJH_02361	CDS	999		1.6.5.11	COG2070	NADH:quinone reductase
COGMAEJH_02362	CDS	915				hypothetical protein
COGMAEJH_02363	CDS	1008				hypothetical protein
COGMAEJH_02364	CDS	771				hypothetical protein
COGMAEJH_02365	CDS	342				hypothetical protein
COGMAEJH_02366	CDS	111				hypothetical protein
COGMAEJH_02367	CDS	999				hypothetical protein
COGMAEJH_02368	CDS	912	argP			HTH-type transcriptional regulator ArgP
COGMAEJH_02369	CDS	1227	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
COGMAEJH_02370	CDS	576				hypothetical protein
COGMAEJH_02371	CDS	669	COQ5_8	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
COGMAEJH_02372	CDS	1272				hypothetical protein
COGMAEJH_02373	CDS	1812	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
COGMAEJH_02374	CDS	1881			COG1132	putative ABC transporter ATP-binding protein
COGMAEJH_02375	CDS	486				hypothetical protein
COGMAEJH_02376	CDS	504				hypothetical protein
COGMAEJH_02377	CDS	372				hypothetical protein
COGMAEJH_02378	CDS	279				IS3 family transposase ISPye6
COGMAEJH_02379	CDS	825				IS3 family transposase ISMex5
COGMAEJH_02380	CDS	2247				hypothetical protein
COGMAEJH_02381	CDS	711	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
COGMAEJH_02382	CDS	426				hypothetical protein
COGMAEJH_02383	CDS	579				hypothetical protein
COGMAEJH_02384	CDS	270				hypothetical protein
COGMAEJH_02385	CDS	1671	actP	7.2.2.9		Copper-transporting P-type ATPase
COGMAEJH_02386	CDS	282				hypothetical protein
COGMAEJH_02387	CDS	570				hypothetical protein
COGMAEJH_02388	CDS	723	copB_1			Copper resistance protein B
COGMAEJH_02389	CDS	1800	copA_2			Copper resistance protein A
COGMAEJH_02390	CDS	396				hypothetical protein
COGMAEJH_02391	CDS	1290	czcC			Cobalt-zinc-cadmium resistance protein CzcC
COGMAEJH_02392	CDS	1251	czcB			Cobalt-zinc-cadmium resistance protein CzcB
COGMAEJH_02393	CDS	3186	czcA			Cobalt-zinc-cadmium resistance protein CzcA
COGMAEJH_02394	CDS	1323				hypothetical protein
COGMAEJH_02395	CDS	438	yqaA_1		COG1238	Inner membrane protein YqaA
COGMAEJH_02396	CDS	672				hypothetical protein
COGMAEJH_02397	CDS	1002	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
COGMAEJH_02398	CDS	1386				IS1182 family transposase ISMno9
COGMAEJH_02399	tRNA	75				tRNA-Gln(ttg)
COGMAEJH_02400	tRNA	77				tRNA-Pro(cgg)
COGMAEJH_02401	CDS	636				hypothetical protein
COGMAEJH_02402	CDS	1995	cirA		COG4771	Colicin I receptor
COGMAEJH_02403	CDS	849		4.2.1.150	COG1024	Crotonyl-CoA hydratase
COGMAEJH_02404	CDS	384				hypothetical protein
COGMAEJH_02405	CDS	2148	btuB_2			Vitamin B12 transporter BtuB
COGMAEJH_02406	CDS	543				hypothetical protein
COGMAEJH_02407	CDS	1236		4.1.2.27	COG0076	putative sphingosine-1-phosphate lyase
COGMAEJH_02408	CDS	1551	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
COGMAEJH_02409	CDS	222				hypothetical protein
COGMAEJH_02410	CDS	480	slyA_3			Transcriptional regulator SlyA
COGMAEJH_02411	CDS	906	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
COGMAEJH_02412	CDS	747				hypothetical protein
COGMAEJH_02413	CDS	1641	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
COGMAEJH_02414	CDS	1458	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
COGMAEJH_02415	CDS	1386	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
COGMAEJH_02416	CDS	417				hypothetical protein
COGMAEJH_02417	CDS	756	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
COGMAEJH_02418	CDS	522				hypothetical protein
COGMAEJH_02419	CDS	1560			COG0645	putative protein
COGMAEJH_02420	CDS	939	fieF		COG0053	Ferrous-iron efflux pump FieF
COGMAEJH_02421	CDS	627	pdxH_1	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
COGMAEJH_02422	CDS	489				hypothetical protein
COGMAEJH_02423	CDS	705	esiB			Secretory immunoglobulin A-binding protein EsiB
COGMAEJH_02424	CDS	873	cbpA		COG2214	Curved DNA-binding protein
COGMAEJH_02425	CDS	840	fabI_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
COGMAEJH_02426	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
COGMAEJH_02427	CDS	519				hypothetical protein
COGMAEJH_02428	CDS	1248	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
COGMAEJH_02429	CDS	747	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
COGMAEJH_02430	CDS	1950	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
COGMAEJH_02431	CDS	909	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
COGMAEJH_02432	CDS	261	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
COGMAEJH_02433	CDS	930		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
COGMAEJH_02434	CDS	1056	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
COGMAEJH_02435	CDS	1371	gltS			Sodium/glutamate symporter
COGMAEJH_02436	CDS	1770	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
COGMAEJH_02437	CDS	972	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
COGMAEJH_02438	CDS	873				hypothetical protein
COGMAEJH_02439	CDS	1371	dap_2	3.4.11.19		D-aminopeptidase
COGMAEJH_02440	CDS	1413		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
COGMAEJH_02441	CDS	1341				hypothetical protein
COGMAEJH_02442	CDS	732	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
COGMAEJH_02443	CDS	480	zur		COG0735	Zinc uptake regulation protein
COGMAEJH_02444	CDS	345				hypothetical protein
COGMAEJH_02445	CDS	783	gno_2	1.1.1.-		Gluconate 5-dehydrogenase
COGMAEJH_02446	CDS	507				hypothetical protein
COGMAEJH_02447	CDS	1155	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
COGMAEJH_02448	CDS	510				hypothetical protein
COGMAEJH_02449	CDS	816				hypothetical protein
COGMAEJH_02450	CDS	1176	yliI_2	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
COGMAEJH_02451	CDS	966				hypothetical protein
COGMAEJH_02452	CDS	411				hypothetical protein
COGMAEJH_02453	CDS	297				hypothetical protein
COGMAEJH_02454	CDS	1551	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
COGMAEJH_02455	CDS	642				hypothetical protein
COGMAEJH_02456	CDS	1848	menE_3	6.2.1.26		2-succinylbenzoate--CoA ligase
COGMAEJH_02457	CDS	990	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
COGMAEJH_02458	CDS	273				hypothetical protein
COGMAEJH_02459	CDS	969	rfaF_2	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
COGMAEJH_02460	CDS	897	ygfZ			tRNA-modifying protein YgfZ
COGMAEJH_02461	CDS	597	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
COGMAEJH_02462	CDS	657				hypothetical protein
COGMAEJH_02463	CDS	651	pdxH_2	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
COGMAEJH_02464	CDS	1125		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
COGMAEJH_02465	CDS	372				hypothetical protein
COGMAEJH_02466	CDS	861				hypothetical protein
COGMAEJH_02467	CDS	864				hypothetical protein
COGMAEJH_02468	CDS	2532	lon_2	3.4.21.53		Lon protease
COGMAEJH_02469	CDS	639				hypothetical protein
COGMAEJH_02470	CDS	522				hypothetical protein
COGMAEJH_02471	CDS	1056				hypothetical protein
COGMAEJH_02472	CDS	1071	nadA	2.5.1.72	COG0379	Quinolinate synthase A
COGMAEJH_02473	CDS	1614	nadB	1.4.3.16	COG0029	L-aspartate oxidase
COGMAEJH_02474	CDS	864	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
COGMAEJH_02475	CDS	825	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
COGMAEJH_02476	CDS	735				hypothetical protein
COGMAEJH_02477	CDS	2700	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
COGMAEJH_02478	CDS	2160	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
COGMAEJH_02479	CDS	885	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
COGMAEJH_02480	CDS	198				hypothetical protein
COGMAEJH_02481	CDS	945				hypothetical protein
COGMAEJH_02482	CDS	798	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
COGMAEJH_02483	CDS	213				hypothetical protein
COGMAEJH_02484	CDS	1077	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
COGMAEJH_02485	CDS	882	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
COGMAEJH_02486	CDS	1773	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
COGMAEJH_02487	CDS	1671		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
COGMAEJH_02488	CDS	867				hypothetical protein
COGMAEJH_02489	CDS	1758	mltC	4.2.2.-		Membrane-bound lytic murein transglycosylase C
COGMAEJH_02490	CDS	543	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
COGMAEJH_02491	CDS	354	mscL		COG1970	Large-conductance mechanosensitive channel
COGMAEJH_02492	CDS	267				IS3 family transposase ISMamg1
COGMAEJH_02493	CDS	453				IS3 family transposase IS511
COGMAEJH_02494	CDS	756		2.1.1.315		27-O-demethylrifamycin SV methyltransferase
COGMAEJH_02495	CDS	615				hypothetical protein
COGMAEJH_02496	CDS	696				hypothetical protein
COGMAEJH_02497	CDS	396				hypothetical protein
COGMAEJH_02498	CDS	1287				hypothetical protein
COGMAEJH_02499	CDS	435				hypothetical protein
COGMAEJH_02500	CDS	630	rnhB	3.1.26.4	COG0164	Ribonuclease HII
COGMAEJH_02501	CDS	1110				hypothetical protein
COGMAEJH_02502	CDS	1116	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
COGMAEJH_02503	CDS	534				hypothetical protein
COGMAEJH_02504	CDS	672				hypothetical protein
COGMAEJH_02505	CDS	3462	smc			Chromosome partition protein Smc
COGMAEJH_02506	CDS	447				hypothetical protein
COGMAEJH_02507	CDS	423				hypothetical protein
COGMAEJH_02508	CDS	780	atpB		COG0356	ATP synthase subunit a
COGMAEJH_02509	CDS	225	atpE			ATP synthase subunit c
COGMAEJH_02510	CDS	564	atpG_2			ATP synthase subunit b'
COGMAEJH_02511	CDS	486	atpF		COG0711	ATP synthase subunit b
COGMAEJH_02512	CDS	555				hypothetical protein
COGMAEJH_02513	CDS	1584	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
COGMAEJH_02514	CDS	1347	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
COGMAEJH_02515	CDS	378	gcvH		COG0509	Glycine cleavage system H protein
COGMAEJH_02516	CDS	1125	gcvT_2	2.1.2.10		Aminomethyltransferase
COGMAEJH_02517	CDS	621				hypothetical protein
COGMAEJH_02518	CDS	957	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
COGMAEJH_02519	CDS	966	thrB	2.7.1.39	COG2334	Homoserine kinase
COGMAEJH_02520	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
COGMAEJH_02521	CDS	486		1.11.1.15		Peroxiredoxin
COGMAEJH_02522	CDS	816				hypothetical protein
COGMAEJH_02523	CDS	612				hypothetical protein
COGMAEJH_02524	CDS	2961				hypothetical protein
COGMAEJH_02525	CDS	588				hypothetical protein
COGMAEJH_02526	CDS	1275		3.4.24.-	COG0612	putative zinc protease
COGMAEJH_02527	CDS	1404	thrC	4.2.3.1	COG0498	Threonine synthase
COGMAEJH_02528	CDS	765				hypothetical protein
COGMAEJH_02529	CDS	372				hypothetical protein
COGMAEJH_02530	CDS	840	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
COGMAEJH_02531	CDS	180				hypothetical protein
COGMAEJH_02532	CDS	927	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
COGMAEJH_02533	CDS	1608	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
COGMAEJH_02534	CDS	834	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
COGMAEJH_02535	CDS	396				hypothetical protein
COGMAEJH_02536	CDS	1434	tldD	3.4.-.-	COG0312	Metalloprotease TldD
COGMAEJH_02537	CDS	399	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
COGMAEJH_02538	CDS	243				hypothetical protein
COGMAEJH_02539	CDS	384				hypothetical protein
COGMAEJH_02540	CDS	1365	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
COGMAEJH_02541	CDS	798	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
COGMAEJH_02542	CDS	495				hypothetical protein
COGMAEJH_02543	CDS	924	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
COGMAEJH_02544	CDS	1254	entS_2			Enterobactin exporter EntS
COGMAEJH_02545	CDS	174				hypothetical protein
COGMAEJH_02546	CDS	657	fadR			Fatty acid metabolism regulator protein
COGMAEJH_02547	CDS	1023				hypothetical protein
COGMAEJH_02548	CDS	1071				hypothetical protein
COGMAEJH_02549	CDS	2004	rcsC_18	2.7.13.3		Sensor histidine kinase RcsC
COGMAEJH_02550	CDS	660				hypothetical protein
COGMAEJH_02551	CDS	1239	carC_3	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
COGMAEJH_02552	CDS	510	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
COGMAEJH_02553	CDS	1062				hypothetical protein
COGMAEJH_02554	CDS	567	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
COGMAEJH_02555	CDS	861				hypothetical protein
COGMAEJH_02556	CDS	951	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
COGMAEJH_02557	CDS	663				hypothetical protein
COGMAEJH_02558	CDS	786	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
COGMAEJH_02559	CDS	960	hdfR			HTH-type transcriptional regulator HdfR
COGMAEJH_02560	CDS	708	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
COGMAEJH_02561	CDS	774	crnA	3.5.2.10		Creatinine amidohydrolase
COGMAEJH_02562	CDS	1254	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
COGMAEJH_02563	CDS	603				hypothetical protein
COGMAEJH_02564	CDS	1542	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
COGMAEJH_02565	CDS	420	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
COGMAEJH_02566	CDS	405	yecN		COG3788	Inner membrane protein YecN
COGMAEJH_02567	CDS	1362	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
COGMAEJH_02568	CDS	813	cysQ_3	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
COGMAEJH_02569	CDS	243				hypothetical protein
COGMAEJH_02570	CDS	513	crtK-2		COG3476	Tryptophan-rich protein TspO
COGMAEJH_02571	CDS	1875	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
COGMAEJH_02572	CDS	747				hypothetical protein
COGMAEJH_02573	CDS	1329	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
COGMAEJH_02574	CDS	1035	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
COGMAEJH_02575	CDS	924	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
COGMAEJH_02576	CDS	831				hypothetical protein
COGMAEJH_02577	CDS	219				hypothetical protein
COGMAEJH_02578	CDS	1494	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
COGMAEJH_02579	CDS	1284	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
COGMAEJH_02580	CDS	1092				hypothetical protein
COGMAEJH_02581	CDS	450				hypothetical protein
COGMAEJH_02582	CDS	1155	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
COGMAEJH_02583	CDS	1170	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
COGMAEJH_02584	CDS	1149		4.1.2.42		D-threonine aldolase
COGMAEJH_02585	CDS	234				hypothetical protein
COGMAEJH_02586	CDS	318	groS2		COG0234	10 kDa chaperonin 2
COGMAEJH_02587	CDS	1650	groL			60 kDa chaperonin
COGMAEJH_02588	CDS	1182		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
COGMAEJH_02589	CDS	1263	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
COGMAEJH_02590	CDS	750				hypothetical protein
COGMAEJH_02591	CDS	981	hisG	2.4.2.17		ATP phosphoribosyltransferase
COGMAEJH_02592	CDS	1272	hisS_1	6.1.1.21		Histidine--tRNA ligase
COGMAEJH_02593	CDS	1512	hisS_2	6.1.1.21	COG0124	Histidine--tRNA ligase
COGMAEJH_02594	CDS	1632	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
COGMAEJH_02595	CDS	1446	prpR		COG1396	HTH-type transcriptional regulator PrpR
COGMAEJH_02596	CDS	1620	aceB	2.3.3.9	COG2225	Malate synthase A
COGMAEJH_02597	CDS	1284	icl	4.1.3.1	COG2224	Isocitrate lyase
COGMAEJH_02598	CDS	834				hypothetical protein
COGMAEJH_02599	CDS	1536		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
COGMAEJH_02600	CDS	492		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
COGMAEJH_02601	CDS	873	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
COGMAEJH_02602	CDS	516	speH	4.1.1.50		S-adenosylmethionine decarboxylase proenzyme
COGMAEJH_02603	CDS	939		1.6.5.11	COG2070	NADH:quinone reductase
COGMAEJH_02604	CDS	528				hypothetical protein
COGMAEJH_02605	CDS	1737			COG3653	putative protein
COGMAEJH_02606	CDS	1386	xylP_2			Isoprimeverose transporter
COGMAEJH_02607	CDS	945	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
COGMAEJH_02608	CDS	1266				hypothetical protein
COGMAEJH_02609	CDS	777	lip1	3.1.1.3		Lipase 1
COGMAEJH_02610	CDS	1581		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
COGMAEJH_02611	CDS	1068				hypothetical protein
COGMAEJH_02612	CDS	1140				hypothetical protein
COGMAEJH_02613	CDS	777	echA8_3	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
COGMAEJH_02614	CDS	594				hypothetical protein
COGMAEJH_02615	CDS	465				hypothetical protein
COGMAEJH_02616	CDS	1749			COG3653	putative protein
COGMAEJH_02617	CDS	180				hypothetical protein
COGMAEJH_02618	CDS	2751				hypothetical protein
COGMAEJH_02619	CDS	714	copB_2			Copper resistance protein B
COGMAEJH_02620	CDS	1911	copA_3			Copper resistance protein A
COGMAEJH_02621	CDS	336				hypothetical protein
COGMAEJH_02622	CDS	843				Putative enoyl-CoA hydratase EchA13
COGMAEJH_02623	CDS	774	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
COGMAEJH_02624	CDS	1752	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
COGMAEJH_02625	CDS	666	sspA		COG0625	Stringent starvation protein A
COGMAEJH_02626	tRNA	77				tRNA-His(gtg)
COGMAEJH_02627	CDS	1374				hypothetical protein
COGMAEJH_02628	CDS	936	ephA_2	3.3.2.10		Epoxide hydrolase A
COGMAEJH_02629	CDS	1962	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
COGMAEJH_02630	CDS	2082				hypothetical protein
COGMAEJH_02631	CDS	252				hypothetical protein
COGMAEJH_02632	CDS	351				hypothetical protein
COGMAEJH_02633	CDS	786	lvr	1.1.1.-		Levodione reductase
COGMAEJH_02634	CDS	270				hypothetical protein
COGMAEJH_02635	CDS	480				hypothetical protein
COGMAEJH_02636	CDS	1152				hypothetical protein
COGMAEJH_02637	CDS	369				IS3 family transposase IS511
COGMAEJH_02638	CDS	267				IS3 family transposase ISMamg1
COGMAEJH_02639	CDS	825			COG1662	IS1 family transposase ISOba3
COGMAEJH_02640	CDS	789				hypothetical protein
COGMAEJH_02641	tRNA	89				tRNA-Stop(tta)
COGMAEJH_02642	tRNA	76				tRNA-Phe(gaa)
COGMAEJH_02643	CDS	228	yacG			DNA gyrase inhibitor YacG
COGMAEJH_02644	CDS	1521	rng	3.1.26.-	COG1530	Ribonuclease G
COGMAEJH_02645	CDS	600	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
COGMAEJH_02646	CDS	219	infA			Translation initiation factor IF-1
COGMAEJH_02647	CDS	726				hypothetical protein
COGMAEJH_02648	CDS	483				hypothetical protein
COGMAEJH_02649	CDS	483				hypothetical protein
COGMAEJH_02650	CDS	525				hypothetical protein
COGMAEJH_02651	CDS	1296	hisD	1.1.1.23		Histidinol dehydrogenase
COGMAEJH_02652	CDS	438				hypothetical protein
COGMAEJH_02653	CDS	1275	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
COGMAEJH_02654	CDS	171				hypothetical protein
COGMAEJH_02655	tRNA	75				tRNA-Thr(ggt)
COGMAEJH_02656	CDS	1149	dap_3	3.4.11.19		D-aminopeptidase
COGMAEJH_02657	CDS	690				hypothetical protein
COGMAEJH_02658	CDS	768	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
COGMAEJH_02659	CDS	696				hypothetical protein
COGMAEJH_02660	CDS	765				hypothetical protein
COGMAEJH_02661	CDS	1452	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
COGMAEJH_02662	CDS	765	tauD_2	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
COGMAEJH_02663	CDS	879	leuO			HTH-type transcriptional regulator LeuO
COGMAEJH_02664	CDS	1125				hypothetical protein
COGMAEJH_02665	CDS	783	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
COGMAEJH_02666	CDS	1002	hmuU_1		COG0609	Hemin transport system permease protein HmuU
COGMAEJH_02667	CDS	1062				hypothetical protein
COGMAEJH_02668	CDS	651				hypothetical protein
COGMAEJH_02669	CDS	411				hypothetical protein
COGMAEJH_02670	CDS	1026				hypothetical protein
COGMAEJH_02671	CDS	345	ihfA_2			Integration host factor subunit alpha
COGMAEJH_02672	CDS	960	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
COGMAEJH_02673	CDS	1983	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
COGMAEJH_02674	CDS	969	pip	3.4.11.5		Proline iminopeptidase
COGMAEJH_02675	CDS	759				hypothetical protein
COGMAEJH_02676	CDS	771	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
COGMAEJH_02677	CDS	1827	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
COGMAEJH_02678	CDS	1209		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
COGMAEJH_02679	CDS	933				hypothetical protein
COGMAEJH_02680	CDS	1203		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
COGMAEJH_02681	CDS	486				hypothetical protein
COGMAEJH_02682	CDS	1221	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
COGMAEJH_02683	CDS	498				hypothetical protein
COGMAEJH_02684	CDS	396				hypothetical protein
COGMAEJH_02685	CDS	438				hypothetical protein
COGMAEJH_02686	CDS	852				hypothetical protein
COGMAEJH_02687	CDS	1323				hypothetical protein
COGMAEJH_02688	CDS	870				hypothetical protein
COGMAEJH_02689	CDS	1107				hypothetical protein
COGMAEJH_02690	CDS	288				hypothetical protein
COGMAEJH_02691	CDS	789	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
COGMAEJH_02692	CDS	312				hypothetical protein
COGMAEJH_02693	CDS	987				hypothetical protein
COGMAEJH_02694	CDS	813	echA8_4	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
COGMAEJH_02695	CDS	1173				hypothetical protein
COGMAEJH_02696	CDS	921				hypothetical protein
COGMAEJH_02697	CDS	1152	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
COGMAEJH_02698	CDS	921				hypothetical protein
COGMAEJH_02699	CDS	930				hypothetical protein
COGMAEJH_02700	CDS	912				hypothetical protein
COGMAEJH_02701	CDS	603				hypothetical protein
COGMAEJH_02702	CDS	879	echA8_5	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
COGMAEJH_02703	CDS	966	aes_1	3.1.1.-	COG0657	Acetyl esterase
COGMAEJH_02704	CDS	621	inhA_1	4.2.1.103		Isonitrile hydratase
COGMAEJH_02705	CDS	681	inhA_2	4.2.1.103		Isonitrile hydratase
COGMAEJH_02706	CDS	1080	rhaS			HTH-type transcriptional activator RhaS
COGMAEJH_02707	CDS	597				hypothetical protein
COGMAEJH_02708	CDS	339				hypothetical protein
COGMAEJH_02709	CDS	1398				hypothetical protein
COGMAEJH_02710	CDS	3390				hypothetical protein
COGMAEJH_02711	CDS	2256	fadJ_2		COG1024	Fatty acid oxidation complex subunit alpha
COGMAEJH_02712	CDS	1206	fadA_3	2.3.1.-	COG0183	Putative acyltransferase
COGMAEJH_02713	CDS	1152	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
COGMAEJH_02714	CDS	1794	dmdC_3	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
COGMAEJH_02715	CDS	528				hypothetical protein
COGMAEJH_02716	CDS	558				hypothetical protein
