locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGDCJILJ_02973	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
MGDCJILJ_02974	CDS	396	rpsK		COG0100	30S ribosomal protein S11
MGDCJILJ_02975	CDS	369	rpsM		COG0099	30S ribosomal protein S13
MGDCJILJ_02976	CDS	651	adk_1	2.7.4.3	COG0563	Adenylate kinase
MGDCJILJ_02977	CDS	1377	secY		COG0201	Protein translocase subunit SecY
MGDCJILJ_02978	CDS	480	rplO		COG0200	50S ribosomal protein L15
MGDCJILJ_02979	CDS	384	ectC	4.2.1.108		L-ectoine synthase
MGDCJILJ_02980	CDS	270				hypothetical protein
MGDCJILJ_02981	CDS	198	rpmD		COG1841	50S ribosomal protein L30
MGDCJILJ_02982	CDS	576	rpsE		COG0098	30S ribosomal protein S5
MGDCJILJ_02983	CDS	360	rplR		COG0256	50S ribosomal protein L18
MGDCJILJ_02984	CDS	534	rplF		COG0097	50S ribosomal protein L6
MGDCJILJ_02985	CDS	399	rpsH		COG0096	30S ribosomal protein S8
MGDCJILJ_02986	CDS	306	rpsN		COG0199	30S ribosomal protein S14
MGDCJILJ_02987	CDS	561	rplE		COG0094	50S ribosomal protein L5
MGDCJILJ_02988	CDS	306	rplX		COG0198	50S ribosomal protein L24
MGDCJILJ_02989	CDS	369	rplN		COG0093	50S ribosomal protein L14
MGDCJILJ_02990	CDS	240	rpsQ		COG0186	30S ribosomal protein S17
MGDCJILJ_02991	CDS	201	rpmC		COG0255	50S ribosomal protein L29
MGDCJILJ_02992	CDS	687				hypothetical protein
MGDCJILJ_02993	CDS	624				hypothetical protein
MGDCJILJ_02994	CDS	315				hypothetical protein
MGDCJILJ_02995	CDS	414	rplP		COG0197	50S ribosomal protein L16
MGDCJILJ_02996	CDS	717	rpsC		COG0092	30S ribosomal protein S3
MGDCJILJ_02997	CDS	381	rplV		COG0091	50S ribosomal protein L22
MGDCJILJ_02998	CDS	279	rpsS		COG0185	30S ribosomal protein S19
MGDCJILJ_02999	CDS	840	rplB		COG0090	50S ribosomal protein L2
MGDCJILJ_03000	CDS	1131				hypothetical protein
MGDCJILJ_03001	CDS	321	rplW		COG0089	50S ribosomal protein L23
MGDCJILJ_03002	CDS	621	rplD		COG0088	50S ribosomal protein L4
MGDCJILJ_03003	CDS	729	rplC		COG0087	50S ribosomal protein L3
MGDCJILJ_03004	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
MGDCJILJ_03005	CDS	1176	tufA_2		COG0050	Elongation factor Tu
MGDCJILJ_03006	CDS	2127	fusA		COG0480	Elongation factor G
MGDCJILJ_03007	CDS	471	rpsG		COG0049	30S ribosomal protein S7
MGDCJILJ_03008	CDS	372	rpsL		COG0048	30S ribosomal protein S12
MGDCJILJ_03009	CDS	801	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
MGDCJILJ_03010	CDS	1989	FCS1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
MGDCJILJ_03011	CDS	1164	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
MGDCJILJ_03012	CDS	756	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
MGDCJILJ_03013	CDS	1344	lcdH	1.1.1.108		L-carnitine dehydrogenase
MGDCJILJ_03014	CDS	915	kce_1	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
MGDCJILJ_03015	CDS	966	cdhR_4		COG4977	HTH-type transcriptional regulator CdhR
MGDCJILJ_03016	CDS	2010	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
MGDCJILJ_03017	CDS	807	glnP		COG0765	Glutamine transport system permease protein GlnP
MGDCJILJ_03018	CDS	786	glnH		COG0834	Glutamine-binding periplasmic protein
MGDCJILJ_03019	CDS	390				hypothetical protein
MGDCJILJ_03020	CDS	795	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
MGDCJILJ_03021	CDS	774	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MGDCJILJ_03022	CDS	2073	polC	2.7.7.7		DNA polymerase III PolC-type
MGDCJILJ_03023	CDS	381	walR_1		COG0745	Transcriptional regulatory protein WalR
MGDCJILJ_03024	CDS	519				hypothetical protein
MGDCJILJ_03025	CDS	1824	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MGDCJILJ_03026	CDS	1956	actP_2			Cation/acetate symporter ActP
MGDCJILJ_03027	CDS	258				hypothetical protein
MGDCJILJ_03028	CDS	663	adk_2	2.7.4.3	COG0563	Adenylate kinase
MGDCJILJ_03029	CDS	1965	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MGDCJILJ_03030	CDS	1650	dauA_2		COG0659	C4-dicarboxylic acid transporter DauA
MGDCJILJ_03031	CDS	492				hypothetical protein
MGDCJILJ_03032	CDS	2289				hypothetical protein
MGDCJILJ_03033	CDS	417				hypothetical protein
MGDCJILJ_03034	CDS	1581	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
MGDCJILJ_03035	CDS	420				hypothetical protein
MGDCJILJ_03036	CDS	696				hypothetical protein
MGDCJILJ_03037	CDS	933				hypothetical protein
MGDCJILJ_03038	CDS	1656	ettA		COG0488	Energy-dependent translational throttle protein EttA
MGDCJILJ_03039	CDS	603	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
MGDCJILJ_03040	CDS	1470				hypothetical protein
MGDCJILJ_03041	CDS	630				hypothetical protein
MGDCJILJ_03042	CDS	207	cspA_3		COG1278	Cold shock protein CspA
MGDCJILJ_03043	CDS	432				hypothetical protein
MGDCJILJ_03044	CDS	747	novR	4.1.-.-		Decarboxylase NovR
MGDCJILJ_03045	CDS	864				hypothetical protein
MGDCJILJ_03046	CDS	876	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
MGDCJILJ_03047	CDS	891				hypothetical protein
MGDCJILJ_03048	CDS	270	ptsH		COG1925	Phosphocarrier protein HPr
MGDCJILJ_03049	CDS	396	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
MGDCJILJ_03050	CDS	909	yvcJ		COG1660	Nucleotide-binding protein YvcJ
MGDCJILJ_03051	CDS	420	hprK	2.7.4.-		HPr kinase/phosphorylase
MGDCJILJ_03052	CDS	1698	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
MGDCJILJ_03053	CDS	702	regX3		COG0745	Sensory transduction protein regX3
MGDCJILJ_03054	CDS	1611	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
MGDCJILJ_03055	CDS	762				hypothetical protein
MGDCJILJ_03056	CDS	528				hypothetical protein
MGDCJILJ_03057	CDS	549				hypothetical protein
MGDCJILJ_03058	CDS	1665	mcd	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
MGDCJILJ_03059	CDS	1011				hypothetical protein
MGDCJILJ_03060	CDS	1218				hypothetical protein
MGDCJILJ_03061	CDS	720	recO			DNA repair protein RecO
MGDCJILJ_03062	CDS	336				hypothetical protein
MGDCJILJ_03063	CDS	912	era		COG1159	GTPase Era
MGDCJILJ_03064	CDS	486				hypothetical protein
MGDCJILJ_03065	CDS	1053				hypothetical protein
MGDCJILJ_03066	CDS	690	rnc	3.1.26.3	COG0571	Ribonuclease 3
MGDCJILJ_03067	CDS	786	lepB	3.4.21.89	COG0681	Signal peptidase I
MGDCJILJ_03068	CDS	714				hypothetical protein
MGDCJILJ_03069	CDS	414	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
MGDCJILJ_03070	CDS	444				hypothetical protein
MGDCJILJ_03071	CDS	771	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
MGDCJILJ_03072	CDS	663				hypothetical protein
MGDCJILJ_03073	CDS	2121	rsh	2.7.6.5		GTP pyrophosphokinase rsh
MGDCJILJ_03074	CDS	354	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MGDCJILJ_03075	CDS	579	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MGDCJILJ_03076	CDS	576				hypothetical protein
MGDCJILJ_03077	CDS	432				hypothetical protein
MGDCJILJ_03078	CDS	954	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
MGDCJILJ_03079	CDS	465				hypothetical protein
MGDCJILJ_03080	CDS	462				hypothetical protein
MGDCJILJ_03081	CDS	459	rnhA	3.1.26.4	COG0328	Ribonuclease HI
MGDCJILJ_03082	CDS	648				hypothetical protein
MGDCJILJ_03083	CDS	501				hypothetical protein
MGDCJILJ_03084	CDS	234				hypothetical protein
MGDCJILJ_03085	CDS	894	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MGDCJILJ_03086	CDS	504	def1	3.5.1.88		Peptide deformylase 1
MGDCJILJ_03087	CDS	513	def	3.5.1.88	COG0242	Peptide deformylase
MGDCJILJ_03088	CDS	1173	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
MGDCJILJ_03089	CDS	540				hypothetical protein
MGDCJILJ_03090	CDS	354				hypothetical protein
MGDCJILJ_03091	CDS	900	cobD		COG1270	Cobalamin biosynthesis protein CobD
MGDCJILJ_03092	CDS	1158				Tn3 family transposase TnXax1
MGDCJILJ_03093	CDS	897				hypothetical protein
MGDCJILJ_03094	CDS	906				hypothetical protein
MGDCJILJ_03095	CDS	384				hypothetical protein
MGDCJILJ_03096	CDS	2370	gcvT_2	2.1.2.10		Aminomethyltransferase
MGDCJILJ_03097	CDS	861				hypothetical protein
MGDCJILJ_03098	CDS	1008	cdhR_5		COG4977	HTH-type transcriptional regulator CdhR
MGDCJILJ_03099	CDS	1071				hypothetical protein
MGDCJILJ_03100	CDS	963	cntB	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
MGDCJILJ_03101	CDS	627				hypothetical protein
MGDCJILJ_03102	CDS	1140	gcvT_3	2.1.2.10	COG0404	Aminomethyltransferase
MGDCJILJ_03103	CDS	1755				hypothetical protein
MGDCJILJ_03104	CDS	1371				hypothetical protein
MGDCJILJ_03105	CDS	162				hypothetical protein
MGDCJILJ_03106	CDS	1392				hypothetical protein
MGDCJILJ_03107	CDS	1344				hypothetical protein
MGDCJILJ_03108	CDS	414				hypothetical protein
MGDCJILJ_03109	CDS	363				hypothetical protein
MGDCJILJ_03110	CDS	1308	glnT	6.3.1.2		Glutamine synthetase
MGDCJILJ_03111	CDS	1329	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
MGDCJILJ_03112	CDS	690				hypothetical protein
MGDCJILJ_03113	CDS	897	purF_2	2.4.2.14		Amidophosphoribosyltransferase
MGDCJILJ_03114	CDS	288				hypothetical protein
MGDCJILJ_03115	CDS	378				hypothetical protein
MGDCJILJ_03116	CDS	174				hypothetical protein
MGDCJILJ_03117	CDS	1437				hypothetical protein
MGDCJILJ_03118	CDS	675				hypothetical protein
MGDCJILJ_03119	CDS	276				hypothetical protein
MGDCJILJ_03120	CDS	660				hypothetical protein
MGDCJILJ_03121	CDS	555				hypothetical protein
MGDCJILJ_03122	CDS	2919	soxA_5	1.5.3.1		Sarcosine oxidase subunit alpha
MGDCJILJ_03123	CDS	285	soxD_3	1.5.3.1		Sarcosine oxidase subunit delta
MGDCJILJ_03124	CDS	1251	soxB_4	1.5.3.1		Sarcosine oxidase subunit beta
MGDCJILJ_03125	CDS	132				hypothetical protein
MGDCJILJ_03126	CDS	3456	smc_2			Chromosome partition protein Smc
MGDCJILJ_03127	CDS	537		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
MGDCJILJ_03128	CDS	354				hypothetical protein
MGDCJILJ_03129	CDS	867	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
MGDCJILJ_03130	CDS	399				hypothetical protein
MGDCJILJ_03131	CDS	813	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MGDCJILJ_03132	CDS	981	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
MGDCJILJ_03133	CDS	342	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
MGDCJILJ_03134	CDS	708				hypothetical protein
MGDCJILJ_03135	CDS	2052				hypothetical protein
MGDCJILJ_03136	CDS	678				hypothetical protein
MGDCJILJ_03137	CDS	1191				hypothetical protein
MGDCJILJ_03138	CDS	1023	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
MGDCJILJ_03139	CDS	480				hypothetical protein
MGDCJILJ_03140	CDS	1236				L-lactate transporter
MGDCJILJ_03141	CDS	1611	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase
MGDCJILJ_03142	CDS	1896		3.2.1.23		Beta-galactosidase
MGDCJILJ_03143	CDS	837		3.1.1.99		6-deoxy-6-sulfogluconolactonase
MGDCJILJ_03144	CDS	606	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
MGDCJILJ_03145	CDS	921	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
MGDCJILJ_03146	CDS	765		1.1.1.390		Sulfoquinovose 1-dehydrogenase
MGDCJILJ_03147	CDS	2064	rafA	3.2.1.22		Alpha-galactosidase
MGDCJILJ_03148	CDS	846	araQ_5		COG0395	L-arabinose transport system permease protein AraQ
MGDCJILJ_03149	CDS	888	melD_7		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
MGDCJILJ_03150	CDS	1245				hypothetical protein
MGDCJILJ_03151	CDS	786	xynR_2		COG1414	HTH-type transcriptional regulator XynR
MGDCJILJ_03152	CDS	1053	malK_9	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
MGDCJILJ_03153	CDS	972				hypothetical protein
MGDCJILJ_03154	CDS	843	yofA		COG0583	HTH-type transcriptional regulator YofA
MGDCJILJ_03155	CDS	939	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MGDCJILJ_03156	CDS	501	lrp_3		COG1522	Leucine-responsive regulatory protein
MGDCJILJ_03157	CDS	192				hypothetical protein
MGDCJILJ_03158	CDS	759	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
MGDCJILJ_03159	CDS	1062				hypothetical protein
MGDCJILJ_03160	CDS	870	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
MGDCJILJ_03161	CDS	258	ubiK			Ubiquinone biosynthesis accessory factor UbiK
MGDCJILJ_03162	CDS	765				hypothetical protein
MGDCJILJ_03163	CDS	933				hypothetical protein
MGDCJILJ_03164	CDS	804	punA	2.4.2.1		Purine nucleoside phosphorylase 1
MGDCJILJ_03165	CDS	372				hypothetical protein
MGDCJILJ_03166	CDS	969	rfuD		COG1079	putative riboflavin import permease protein RfuD
MGDCJILJ_03167	CDS	1101				hypothetical protein
MGDCJILJ_03168	CDS	1545	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
MGDCJILJ_03169	CDS	993	tmpC		COG1744	Membrane lipoprotein TmpC
MGDCJILJ_03170	CDS	441	mshD	2.3.1.189		Mycothiol acetyltransferase
MGDCJILJ_03171	CDS	660				hypothetical protein
MGDCJILJ_03172	CDS	561	nfuA			Fe/S biogenesis protein NfuA
MGDCJILJ_03173	CDS	1122				hypothetical protein
MGDCJILJ_03174	CDS	153				hypothetical protein
MGDCJILJ_03175	CDS	369	dgkA_2	2.7.1.107	COG0818	Diacylglycerol kinase
MGDCJILJ_03176	CDS	1638	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
MGDCJILJ_03177	CDS	456				hypothetical protein
MGDCJILJ_03178	CDS	1311	dinF		COG0534	DNA damage-inducible protein F
MGDCJILJ_03179	CDS	495				hypothetical protein
MGDCJILJ_03180	CDS	426				hypothetical protein
MGDCJILJ_03181	CDS	378				hypothetical protein
MGDCJILJ_03182	CDS	1056	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MGDCJILJ_03183	CDS	678	mnmC_2		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MGDCJILJ_03184	CDS	885	ribN_4			Riboflavin transporter
MGDCJILJ_03185	CDS	897				hypothetical protein
MGDCJILJ_03186	CDS	1518	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MGDCJILJ_03187	CDS	1107				hypothetical protein
MGDCJILJ_03188	CDS	1347		3.4.21.-		putative CtpA-like serine protease
MGDCJILJ_03189	CDS	480	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
MGDCJILJ_03190	CDS	375				hypothetical protein
MGDCJILJ_03191	CDS	555				hypothetical protein
MGDCJILJ_03192	CDS	1707	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
MGDCJILJ_03193	CDS	474	yodB		COG3038	Cytochrome b561 
MGDCJILJ_03194	CDS	228				hypothetical protein
MGDCJILJ_03195	CDS	429	ibpA_2		COG0071	Small heat shock protein IbpA
MGDCJILJ_03196	CDS	219				hypothetical protein
MGDCJILJ_03197	CDS	480	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MGDCJILJ_03198	CDS	1068	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
MGDCJILJ_03199	CDS	693				hypothetical protein
MGDCJILJ_03200	CDS	399				hypothetical protein
MGDCJILJ_03201	CDS	441				hypothetical protein
MGDCJILJ_03202	CDS	507	greB			Transcription elongation factor GreB
MGDCJILJ_03203	CDS	282				hypothetical protein
MGDCJILJ_03204	CDS	459				hypothetical protein
MGDCJILJ_03205	CDS	759				hypothetical protein
MGDCJILJ_03206	CDS	261				hypothetical protein
MGDCJILJ_03207	CDS	1644	groL		COG0459	60 kDa chaperonin
MGDCJILJ_03208	CDS	288	groS1		COG0234	10 kDa chaperonin 1
MGDCJILJ_03209	CDS	993				hypothetical protein
MGDCJILJ_03210	CDS	738	aiiA	3.1.1.81		N-acyl homoserine lactonase
MGDCJILJ_03211	CDS	918	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
MGDCJILJ_03212	CDS	891				hypothetical protein
MGDCJILJ_03213	CDS	444	phaJ_2	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
MGDCJILJ_03214	CDS	924	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
MGDCJILJ_03215	CDS	453				hypothetical protein
MGDCJILJ_03216	CDS	1017	ltaE	4.1.2.48		Low specificity L-threonine aldolase
MGDCJILJ_03217	CDS	1020	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MGDCJILJ_03218	CDS	348				hypothetical protein
MGDCJILJ_03219	CDS	393	atpC		COG0355	ATP synthase epsilon chain
MGDCJILJ_03220	CDS	1443	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
MGDCJILJ_03221	CDS	870	atpG_1		COG0224	ATP synthase gamma chain
MGDCJILJ_03222	CDS	1539	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
MGDCJILJ_03223	CDS	561	atpH		COG0712	ATP synthase subunit delta
MGDCJILJ_03224	CDS	549				hypothetical protein
MGDCJILJ_03225	CDS	756				hypothetical protein
MGDCJILJ_03226	CDS	768	gloB_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
MGDCJILJ_03227	CDS	2319	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
MGDCJILJ_03228	CDS	852				hypothetical protein
MGDCJILJ_03229	CDS	1602	ompA			Outer membrane protein A
MGDCJILJ_03230	CDS	1173				hypothetical protein
MGDCJILJ_03231	CDS	528	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
MGDCJILJ_03232	CDS	1005				hypothetical protein
MGDCJILJ_03233	CDS	1008				hypothetical protein
MGDCJILJ_03234	CDS	918	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
MGDCJILJ_03235	CDS	1086	hisC_3	2.6.1.9		Histidinol-phosphate aminotransferase
MGDCJILJ_03236	CDS	903	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MGDCJILJ_03237	CDS	741				hypothetical protein
MGDCJILJ_03238	CDS	411	rbfA			Ribosome-binding factor A
MGDCJILJ_03239	CDS	810	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MGDCJILJ_03240	CDS	375				hypothetical protein
MGDCJILJ_03241	CDS	900	argB	2.7.2.8	COG0548	Acetylglutamate kinase
MGDCJILJ_03242	CDS	732	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MGDCJILJ_03243	CDS	870	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
MGDCJILJ_03244	CDS	1296	dosP	3.1.4.52	COG2199	Oxygen sensor protein DosP
MGDCJILJ_03245	CDS	1842	yidC		COG0706	Membrane protein insertase YidC
MGDCJILJ_03246	CDS	774				hypothetical protein
MGDCJILJ_03247	CDS	651	engB		COG0218	putative GTP-binding protein EngB
MGDCJILJ_03248	CDS	546	mobA_2	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
MGDCJILJ_03249	CDS	495	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
MGDCJILJ_03250	CDS	873				hypothetical protein
MGDCJILJ_03251	CDS	600				hypothetical protein
MGDCJILJ_03252	CDS	1458	ald_2	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
MGDCJILJ_03253	CDS	1977	stcD_2	1.-.-.-		putative N-methylproline demethylase
MGDCJILJ_03254	CDS	1623				hypothetical protein
MGDCJILJ_03255	CDS	669	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
MGDCJILJ_03256	CDS	891	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
MGDCJILJ_03257	CDS	465	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
MGDCJILJ_03258	CDS	1575	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
MGDCJILJ_03259	CDS	477				hypothetical protein
MGDCJILJ_03260	CDS	342				hypothetical protein
MGDCJILJ_03261	CDS	327	hspQ			Heat shock protein HspQ
MGDCJILJ_03262	CDS	588				hypothetical protein
MGDCJILJ_03263	CDS	600	lolA		COG2834	Outer-membrane lipoprotein carrier protein
MGDCJILJ_03264	CDS	1305	dadA1_3	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
MGDCJILJ_03265	CDS	1008	stkP	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
MGDCJILJ_03266	CDS	3051				hypothetical protein
MGDCJILJ_03267	CDS	1179	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
MGDCJILJ_03268	CDS	1332	cnbH	3.5.99.5		2-amino-5-chloromuconic acid deaminase
MGDCJILJ_03269	CDS	1230	ubiL_2	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
MGDCJILJ_03270	CDS	822				hypothetical protein
MGDCJILJ_03271	CDS	1845				hypothetical protein
MGDCJILJ_03272	CDS	912				hypothetical protein
MGDCJILJ_03273	CDS	1599				hypothetical protein
MGDCJILJ_03274	CDS	780				hypothetical protein
MGDCJILJ_03275	CDS	2313				hypothetical protein
MGDCJILJ_03276	CDS	948				hypothetical protein
MGDCJILJ_03277	CDS	1875				hypothetical protein
MGDCJILJ_03278	CDS	1539				hypothetical protein
MGDCJILJ_03279	CDS	855				hypothetical protein
MGDCJILJ_03280	CDS	705				hypothetical protein
MGDCJILJ_03281	CDS	735				hypothetical protein
MGDCJILJ_03282	CDS	1020				hypothetical protein
MGDCJILJ_03283	CDS	615				hypothetical protein
MGDCJILJ_03284	CDS	1356	puuA_4	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
MGDCJILJ_03285	CDS	1074		3.4.11.25		Beta-peptidyl aminopeptidase BapA
MGDCJILJ_03286	CDS	837	ydcV_10			Inner membrane ABC transporter permease protein YdcV
MGDCJILJ_03287	CDS	885	potB_7		COG1176	Spermidine/putrescine transport system permease protein PotB
MGDCJILJ_03288	CDS	1068	potA_8	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MGDCJILJ_03289	CDS	1026	potD_2		COG0687	Spermidine/putrescine-binding periplasmic protein
MGDCJILJ_03290	CDS	867				hypothetical protein
MGDCJILJ_03291	CDS	759	bacC_4	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MGDCJILJ_03292	CDS	816	ydcV_11			Inner membrane ABC transporter permease protein YdcV
MGDCJILJ_03293	CDS	852	potB_8		COG1176	Spermidine/putrescine transport system permease protein PotB
MGDCJILJ_03294	CDS	1161	potD_3		COG0687	Spermidine/putrescine-binding periplasmic protein
MGDCJILJ_03295	CDS	1122	potA_9	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MGDCJILJ_03296	CDS	756				hypothetical protein
MGDCJILJ_03297	CDS	1371		3.1.-.-	COG1236	Ribonuclease
MGDCJILJ_03298	CDS	1317				hypothetical protein
MGDCJILJ_03299	CDS	1068	torT		COG1879	Periplasmic protein TorT
MGDCJILJ_03300	CDS	2880	torS	2.7.13.3	COG0784	Sensor protein TorS
MGDCJILJ_03301	CDS	705	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
MGDCJILJ_03302	CDS	945				hypothetical protein
MGDCJILJ_03303	CDS	1029	opuAA_2	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
MGDCJILJ_03304	CDS	1974				hypothetical protein
MGDCJILJ_03305	CDS	1749				hypothetical protein
MGDCJILJ_03306	CDS	354	ybaB		COG0718	Nucleoid-associated protein YbaB
MGDCJILJ_03307	CDS	597	recR		COG0353	Recombination protein RecR
MGDCJILJ_03308	CDS	540	tlpA		COG0526	Thiol:disulfide interchange protein TlpA
MGDCJILJ_03309	CDS	1404	argH	4.3.2.1	COG0165	Argininosuccinate lyase
MGDCJILJ_03310	CDS	129				hypothetical protein
MGDCJILJ_03311	CDS	321				hypothetical protein
MGDCJILJ_03312	CDS	975	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
MGDCJILJ_03313	CDS	1266	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
MGDCJILJ_03314	CDS	1920				hypothetical protein
MGDCJILJ_03315	CDS	663				hypothetical protein
MGDCJILJ_03316	CDS	729				hypothetical protein
MGDCJILJ_03317	CDS	2418	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MGDCJILJ_03318	CDS	1014				hypothetical protein
MGDCJILJ_03319	CDS	504				hypothetical protein
MGDCJILJ_03320	CDS	2640	leuS	6.1.1.4		Leucine--tRNA ligase
MGDCJILJ_03321	CDS	537				hypothetical protein
MGDCJILJ_03322	CDS	906				Porin
MGDCJILJ_03323	CDS	657	yggS		COG0325	Pyridoxal phosphate homeostasis protein
MGDCJILJ_03324	CDS	288				hypothetical protein
MGDCJILJ_03325	CDS	1047				hypothetical protein
MGDCJILJ_03326	CDS	399				hypothetical protein
MGDCJILJ_03327	CDS	1479				hypothetical protein
MGDCJILJ_03328	CDS	1881	ams	2.4.1.4	COG0366	Amylosucrase
MGDCJILJ_03329	CDS	504				hypothetical protein
MGDCJILJ_03330	CDS	1089	ribA	3.5.4.25		GTP cyclohydrolase-2
MGDCJILJ_03331	CDS	687	walR_2		COG0745	Transcriptional regulatory protein WalR
MGDCJILJ_03332	CDS	972	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
