locus_tag	ftype	length_bp	gene	EC_number	COG	product
NAHEBPPK_02853	CDS	402		3.1.2.-	COG2050	Putative esterase
NAHEBPPK_02854	CDS	510				hypothetical protein
NAHEBPPK_02855	CDS	1254		2.8.3.-		butyrate:acetyl-CoA coenzyme A-transferase
NAHEBPPK_02856	CDS	780		4.2.1.150	COG1024	Crotonyl-CoA hydratase
NAHEBPPK_02857	CDS	726	cobB_2	2.3.1.286	COG0846	NAD-dependent protein deacylase
NAHEBPPK_02858	CDS	2289				hypothetical protein
NAHEBPPK_02859	CDS	645				hypothetical protein
NAHEBPPK_02860	CDS	633				hypothetical protein
NAHEBPPK_02861	CDS	1092				hypothetical protein
NAHEBPPK_02862	CDS	345	glnK		COG0347	Nitrogen regulatory protein P-II 2
NAHEBPPK_02863	CDS	744				hypothetical protein
NAHEBPPK_02864	CDS	774	gloB_3	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
NAHEBPPK_02865	CDS	444				hypothetical protein
NAHEBPPK_02866	CDS	441				hypothetical protein
NAHEBPPK_02867	CDS	726	phaB	1.1.1.36		Acetoacetyl-CoA reductase
NAHEBPPK_02868	CDS	585				hypothetical protein
NAHEBPPK_02869	CDS	582				hypothetical protein
NAHEBPPK_02870	CDS	390				hypothetical protein
NAHEBPPK_02871	CDS	936	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
NAHEBPPK_02872	CDS	414				hypothetical protein
NAHEBPPK_02873	CDS	1545	comM		COG0606	Competence protein ComM
NAHEBPPK_02874	CDS	1491	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
NAHEBPPK_02875	CDS	1740				hypothetical protein
NAHEBPPK_02876	CDS	2277	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
NAHEBPPK_02877	CDS	2682	mutS			DNA mismatch repair protein MutS
NAHEBPPK_02878	CDS	408				hypothetical protein
NAHEBPPK_02879	CDS	687				hypothetical protein
NAHEBPPK_02880	CDS	1173				hypothetical protein
NAHEBPPK_02881	CDS	360				hypothetical protein
NAHEBPPK_02882	CDS	957	gshB	6.3.2.3	COG0189	Glutathione synthetase
NAHEBPPK_02883	CDS	720				hypothetical protein
NAHEBPPK_02884	CDS	243	rsfS			Ribosomal silencing factor RsfS
NAHEBPPK_02885	CDS	465	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
NAHEBPPK_02886	CDS	1293				hypothetical protein
NAHEBPPK_02887	CDS	804				hypothetical protein
NAHEBPPK_02888	CDS	420				hypothetical protein
NAHEBPPK_02889	CDS	546				hypothetical protein
NAHEBPPK_02890	CDS	1173				hypothetical protein
NAHEBPPK_02891	CDS	1272	ycaD			putative MFS-type transporter YcaD
NAHEBPPK_02892	CDS	1194	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
NAHEBPPK_02893	CDS	375				hypothetical protein
NAHEBPPK_02894	CDS	903	sucD	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit alpha
NAHEBPPK_02895	CDS	3009	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
NAHEBPPK_02896	CDS	1533				hypothetical protein
NAHEBPPK_02897	CDS	702	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NAHEBPPK_02898	CDS	873	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
NAHEBPPK_02899	CDS	345				hypothetical protein
NAHEBPPK_02900	CDS	390				hypothetical protein
NAHEBPPK_02901	CDS	144				hypothetical protein
NAHEBPPK_02902	CDS	1800				hypothetical protein
NAHEBPPK_02903	CDS	933	gcvA			Glycine cleavage system transcriptional activator
NAHEBPPK_02904	CDS	1416	cysG		COG0007	Siroheme synthase
NAHEBPPK_02905	CDS	315				hypothetical protein
NAHEBPPK_02906	CDS	624				hypothetical protein
NAHEBPPK_02907	CDS	1659	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
NAHEBPPK_02908	CDS	489				hypothetical protein
NAHEBPPK_02909	CDS	744	cysH	1.8.4.8		Phosphoadenosine phosphosulfate reductase
NAHEBPPK_02910	CDS	405				hypothetical protein
NAHEBPPK_02911	CDS	825	rlmB_2	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
NAHEBPPK_02912	CDS	900	rpoH_2		COG0568	RNA polymerase sigma factor RpoH
NAHEBPPK_02913	CDS	117				hypothetical protein
NAHEBPPK_02914	CDS	1143	zapE		COG1485	Cell division protein ZapE
NAHEBPPK_02915	CDS	615				hypothetical protein
NAHEBPPK_02916	CDS	444				hypothetical protein
NAHEBPPK_02917	CDS	897				hypothetical protein
NAHEBPPK_02918	CDS	492				hypothetical protein
NAHEBPPK_02919	CDS	1347	ampG		COG0477	Anhydromuropeptide permease
NAHEBPPK_02920	CDS	2040				hypothetical protein
NAHEBPPK_02921	CDS	2850				hypothetical protein
NAHEBPPK_02922	CDS	867				hypothetical protein
NAHEBPPK_02923	CDS	999				hypothetical protein
NAHEBPPK_02924	CDS	588				hypothetical protein
NAHEBPPK_02925	CDS	624	nudL	3.6.1.-		putative Nudix hydrolase NudL
NAHEBPPK_02926	CDS	333				hypothetical protein
NAHEBPPK_02927	CDS	1215	cca	2.7.7.72		CCA-adding enzyme
NAHEBPPK_02928	CDS	639				hypothetical protein
NAHEBPPK_02929	CDS	225				hypothetical protein
NAHEBPPK_02930	CDS	387				hypothetical protein
NAHEBPPK_02931	CDS	897	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
NAHEBPPK_02932	CDS	570	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
NAHEBPPK_02933	CDS	1461	petB			Cytochrome b6
NAHEBPPK_02934	CDS	960	petC		COG2857	Cytochrome c1
NAHEBPPK_02935	CDS	876	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
NAHEBPPK_02936	CDS	897				hypothetical protein
NAHEBPPK_02937	CDS	465				hypothetical protein
NAHEBPPK_02938	CDS	147				hypothetical protein
NAHEBPPK_02939	CDS	957				hypothetical protein
NAHEBPPK_02940	CDS	708	djlA			Co-chaperone protein DjlA
NAHEBPPK_02941	CDS	291				hypothetical protein
NAHEBPPK_02942	CDS	540	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
NAHEBPPK_02943	CDS	561				hypothetical protein
NAHEBPPK_02944	CDS	1014	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
NAHEBPPK_02945	CDS	1788	bchD	6.6.1.1	COG1240	Magnesium-chelatase 60 kDa subunit
NAHEBPPK_02946	CDS	900			COG0596	putative protein
NAHEBPPK_02947	CDS	1311				hypothetical protein
NAHEBPPK_02948	CDS	1524	crtI	1.3.99.28	COG1233	Phytoene desaturase (neurosporene-forming)
NAHEBPPK_02949	CDS	1509	crtD	1.3.99.27		Hydroxyneurosporene desaturase
NAHEBPPK_02950	CDS	1059				hypothetical protein
NAHEBPPK_02951	CDS	147				hypothetical protein
NAHEBPPK_02952	CDS	966	crtC	4.2.1.131		Acyclic carotenoid 1,2-hydratase
NAHEBPPK_02953	CDS	873		2.5.1.10		Farnesyl diphosphate synthase
NAHEBPPK_02954	CDS	1092	crtF	2.1.1.210		Demethylspheroidene O-methyltransferase
NAHEBPPK_02955	CDS	1017	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
NAHEBPPK_02956	CDS	1017	bchX	1.3.7.15	COG1348	Chlorophyllide reductase 35.5 kDa chain
NAHEBPPK_02957	CDS	1572	bchY	1.3.7.15		Chlorophyllide reductase 52.5 kDa chain
NAHEBPPK_02958	CDS	1458	bchZ	1.3.7.15	COG2710	Chlorophyllide reductase subunit Z
NAHEBPPK_02959	CDS	231				hypothetical protein
NAHEBPPK_02960	CDS	231				hypothetical protein
NAHEBPPK_02961	CDS	180				Light-harvesting protein B-880 alpha chain
NAHEBPPK_02962	CDS	828	pufL			Reaction center protein L chain
NAHEBPPK_02963	CDS	924	pufM			Reaction center protein M chain
NAHEBPPK_02964	CDS	273				hypothetical protein
NAHEBPPK_02965	CDS	477	crtK-2		COG3476	Tryptophan-rich protein TspO
NAHEBPPK_02966	CDS	1215				hypothetical protein
NAHEBPPK_02967	CDS	1377	pucC_1			Protein PucC
NAHEBPPK_02968	CDS	909	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
NAHEBPPK_02969	CDS	1425				hypothetical protein
NAHEBPPK_02970	CDS	915				hypothetical protein
NAHEBPPK_02971	CDS	498				hypothetical protein
NAHEBPPK_02972	CDS	1290	bchN	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit N
NAHEBPPK_02973	CDS	1554	bchB	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit B
NAHEBPPK_02974	CDS	3735				hypothetical protein
NAHEBPPK_02975	CDS	900	bchL	1.3.7.7	COG1348	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
NAHEBPPK_02976	CDS	696	bchM	2.1.1.11	COG2227	Magnesium-protoporphyrin O-methyltransferase
NAHEBPPK_02977	CDS	1434	pucC_2			Protein PucC
NAHEBPPK_02978	CDS	777	puhA			Reaction center protein H chain
NAHEBPPK_02979	CDS	675				hypothetical protein
NAHEBPPK_02980	CDS	480				hypothetical protein
NAHEBPPK_02981	CDS	282				hypothetical protein
NAHEBPPK_02982	CDS	1089				hypothetical protein
NAHEBPPK_02983	CDS	804				hypothetical protein
NAHEBPPK_02984	CDS	1215	hemA_2	2.3.1.37	COG0156	5-aminolevulinate synthase
NAHEBPPK_02985	CDS	936	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
NAHEBPPK_02986	CDS	852				hypothetical protein
NAHEBPPK_02987	CDS	1833	typA		COG1217	GTP-binding protein TypA/BipA
NAHEBPPK_02988	CDS	342				hypothetical protein
NAHEBPPK_02989	CDS	1713	pld_2	3.1.4.4		Phospholipase D
NAHEBPPK_02990	CDS	819				hypothetical protein
NAHEBPPK_02991	CDS	711				hypothetical protein
NAHEBPPK_02992	tRNA	76				tRNA-Thr(cgt)
NAHEBPPK_02993	CDS	1434				hypothetical protein
NAHEBPPK_02994	CDS	1044				hypothetical protein
NAHEBPPK_02995	CDS	714				hypothetical protein
NAHEBPPK_02996	CDS	960	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
NAHEBPPK_02997	CDS	1860				hypothetical protein
NAHEBPPK_02998	CDS	618				hypothetical protein
NAHEBPPK_02999	CDS	993	xsa			Xylosidase/arabinosidase
NAHEBPPK_03000	CDS	498				hypothetical protein
NAHEBPPK_03001	CDS	1164		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
NAHEBPPK_03002	CDS	465				hypothetical protein
NAHEBPPK_03003	CDS	519	dsbB			Disulfide bond formation protein B
NAHEBPPK_03004	CDS	627				hypothetical protein
NAHEBPPK_03005	tRNA	84				tRNA-Leu(caa)
NAHEBPPK_03006	CDS	681				hypothetical protein
NAHEBPPK_03007	CDS	564	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
NAHEBPPK_03008	CDS	333				hypothetical protein
NAHEBPPK_03009	CDS	774	ybhL		COG0670	Inner membrane protein YbhL
NAHEBPPK_03010	CDS	963	mdh_2	1.1.1.37		Malate dehydrogenase
NAHEBPPK_03011	CDS	303				hypothetical protein
NAHEBPPK_03012	CDS	543				hypothetical protein
NAHEBPPK_03013	CDS	309				hypothetical protein
NAHEBPPK_03014	CDS	558				hypothetical protein
NAHEBPPK_03015	CDS	1227				hypothetical protein
NAHEBPPK_03016	CDS	1347		3.4.21.-		putative CtpA-like serine protease
NAHEBPPK_03017	CDS	1293				hypothetical protein
NAHEBPPK_03018	CDS	516	rppH_2	3.6.1.-	COG0494	RNA pyrophosphohydrolase
NAHEBPPK_03019	CDS	324				hypothetical protein
NAHEBPPK_03020	CDS	627	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
NAHEBPPK_03021	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
NAHEBPPK_03022	CDS	564				hypothetical protein
NAHEBPPK_03023	CDS	621				hypothetical protein
NAHEBPPK_03024	CDS	444				hypothetical protein
NAHEBPPK_03025	CDS	333	yidD			Putative membrane protein insertion efficiency factor
NAHEBPPK_03026	CDS	1980	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
NAHEBPPK_03027	CDS	1242				hypothetical protein
NAHEBPPK_03028	CDS	804	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
NAHEBPPK_03029	CDS	219	rpmE		COG0254	50S ribosomal protein L31
NAHEBPPK_03030	CDS	1833	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
NAHEBPPK_03031	CDS	162				hypothetical protein
NAHEBPPK_03032	CDS	1500	ethA_2	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
NAHEBPPK_03033	CDS	825	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
NAHEBPPK_03034	CDS	300				hypothetical protein
NAHEBPPK_03035	CDS	666	thiE_2	2.5.1.3		Thiamine-phosphate synthase
NAHEBPPK_03036	CDS	258				hypothetical protein
NAHEBPPK_03037	CDS	231				hypothetical protein
NAHEBPPK_03038	CDS	303				hypothetical protein
NAHEBPPK_03039	CDS	2073	prlC	3.4.24.70	COG0339	Oligopeptidase A
NAHEBPPK_03040	CDS	921	fda	4.1.2.13	COG3588	Fructose-bisphosphate aldolase class 1
NAHEBPPK_03041	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
NAHEBPPK_03042	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
NAHEBPPK_03043	CDS	942				hypothetical protein
NAHEBPPK_03044	CDS	366				hypothetical protein
NAHEBPPK_03045	CDS	1272	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
NAHEBPPK_03046	CDS	882	dat	2.6.1.21		D-alanine aminotransferase
NAHEBPPK_03047	CDS	1548				hypothetical protein
NAHEBPPK_03048	CDS	270			COG4095	Sugar transporter SemiSWEET
NAHEBPPK_03049	CDS	492				hypothetical protein
NAHEBPPK_03050	CDS	1995	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
NAHEBPPK_03051	CDS	651				hypothetical protein
NAHEBPPK_03052	CDS	1827				hypothetical protein
NAHEBPPK_03053	CDS	1296	bcr_2			Bicyclomycin resistance protein
NAHEBPPK_03054	CDS	585				hypothetical protein
NAHEBPPK_03055	CDS	579				hypothetical protein
NAHEBPPK_03056	CDS	645				hypothetical protein
NAHEBPPK_03057	CDS	1431	ald_2	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
NAHEBPPK_03058	CDS	201				hypothetical protein
NAHEBPPK_03059	CDS	1530				hypothetical protein
NAHEBPPK_03060	CDS	1125	yhhT		COG0628	Putative transport protein YhhT
NAHEBPPK_03061	CDS	4722	gdh_2	1.4.1.2	COG2902	NAD-specific glutamate dehydrogenase
NAHEBPPK_03062	CDS	471				hypothetical protein
NAHEBPPK_03063	CDS	2703	pepN_1	3.4.11.2	COG0308	Aminopeptidase N
NAHEBPPK_03064	CDS	1125	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
NAHEBPPK_03065	CDS	1026	mtgA_3	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
NAHEBPPK_03066	CDS	918		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
NAHEBPPK_03067	CDS	651		3.1.-.-	COG1011	Phosphatase
NAHEBPPK_03068	CDS	591				hypothetical protein
NAHEBPPK_03069	CDS	294	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
NAHEBPPK_03070	CDS	891	nit1_1	3.5.1.128		Deaminated glutathione amidase
NAHEBPPK_03071	CDS	1311	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
NAHEBPPK_03072	CDS	687	ompR			Transcriptional regulatory protein OmpR
NAHEBPPK_03073	CDS	465				hypothetical protein
NAHEBPPK_03074	CDS	885	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
NAHEBPPK_03075	CDS	534				hypothetical protein
NAHEBPPK_03076	CDS	912				hypothetical protein
NAHEBPPK_03077	CDS	981				hypothetical protein
NAHEBPPK_03078	CDS	735	phyR			Phyllosphere-induced regulator PhyR
NAHEBPPK_03079	CDS	642		1.11.1.15		Peroxiredoxin
NAHEBPPK_03080	CDS	528				hypothetical protein
NAHEBPPK_03081	CDS	306				hypothetical protein
NAHEBPPK_03082	CDS	186				hypothetical protein
NAHEBPPK_03083	CDS	1530	cry2		COG0415	Cryptochrome-like protein cry2
NAHEBPPK_03084	CDS	1485				hypothetical protein
NAHEBPPK_03085	CDS	1215		1.3.99.-		Acyl-CoA dehydrogenase FadE34
NAHEBPPK_03086	CDS	1137	acrC_5	1.3.1.95		Acryloyl-CoA reductase (NADH)
NAHEBPPK_03087	CDS	543				hypothetical protein
NAHEBPPK_03088	CDS	897				hypothetical protein
NAHEBPPK_03089	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
NAHEBPPK_03090	CDS	210				hypothetical protein
NAHEBPPK_03091	CDS	1593	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
NAHEBPPK_03092	CDS	321				hypothetical protein
NAHEBPPK_03093	CDS	3462				hypothetical protein
NAHEBPPK_03094	CDS	498	decR_2		COG1522	DNA-binding transcriptional activator DecR
NAHEBPPK_03095	CDS	900				hypothetical protein
NAHEBPPK_03096	CDS	621				hypothetical protein
NAHEBPPK_03097	CDS	1182	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
NAHEBPPK_03098	CDS	474	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
NAHEBPPK_03099	CDS	240				hypothetical protein
NAHEBPPK_03100	CDS	324				hypothetical protein
NAHEBPPK_03101	CDS	2211	pepO	3.4.24.-	COG3590	Neutral endopeptidase
NAHEBPPK_03102	CDS	3222	swrC_1		COG0841	Swarming motility protein SwrC
NAHEBPPK_03103	CDS	1272	srpA			Solvent efflux pump periplasmic linker SrpA
NAHEBPPK_03104	CDS	1464	oprM_3		COG1538	Outer membrane protein OprM
NAHEBPPK_03105	CDS	1365	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
NAHEBPPK_03106	CDS	591				hypothetical protein
NAHEBPPK_03107	CDS	1197				hypothetical protein
NAHEBPPK_03108	CDS	537				hypothetical protein
NAHEBPPK_03109	CDS	837	yadH		COG0842	Inner membrane transport permease YadH
NAHEBPPK_03110	CDS	612				hypothetical protein
NAHEBPPK_03111	CDS	912				hypothetical protein
NAHEBPPK_03112	CDS	279				hypothetical protein
NAHEBPPK_03113	CDS	300				hypothetical protein
NAHEBPPK_03114	CDS	96				hypothetical protein
NAHEBPPK_03115	CDS	1287				hypothetical protein
NAHEBPPK_03116	CDS	204				hypothetical protein
NAHEBPPK_03117	CDS	2184	uvrB		COG0556	UvrABC system protein B
NAHEBPPK_03118	CDS	1215				IS256 family transposase ISCce2
NAHEBPPK_03119	CDS	360				hypothetical protein
NAHEBPPK_03120	CDS	603				hypothetical protein
NAHEBPPK_03121	CDS	1314				Iron-sulfur cluster carrier protein
NAHEBPPK_03122	CDS	369				hypothetical protein
NAHEBPPK_03123	CDS	192				hypothetical protein
NAHEBPPK_03124	CDS	186				hypothetical protein
NAHEBPPK_03125	CDS	570	ecfG			ECF RNA polymerase sigma factor EcfG
NAHEBPPK_03126	CDS	1458	atoC_2		COG2204	Regulatory protein AtoC
NAHEBPPK_03127	CDS	984				hypothetical protein
NAHEBPPK_03128	CDS	1173				hypothetical protein
NAHEBPPK_03129	CDS	918	oxyR_2			Hydrogen peroxide-inducible genes activator
NAHEBPPK_03130	CDS	564	mraZ			Transcriptional regulator MraZ
NAHEBPPK_03131	CDS	1029	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NAHEBPPK_03132	CDS	357	ftsL			Cell division protein FtsL
NAHEBPPK_03133	CDS	1629	ftsI	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
NAHEBPPK_03134	CDS	1434	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
NAHEBPPK_03135	CDS	1437	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NAHEBPPK_03136	CDS	1194	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NAHEBPPK_03137	CDS	1416	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
NAHEBPPK_03138	CDS	1155	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
NAHEBPPK_03139	CDS	1101	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NAHEBPPK_03140	CDS	375				hypothetical protein
NAHEBPPK_03141	CDS	1422	murC_2	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NAHEBPPK_03142	CDS	780				hypothetical protein
NAHEBPPK_03143	CDS	1482				hypothetical protein
NAHEBPPK_03144	CDS	609				hypothetical protein
NAHEBPPK_03145	CDS	561				hypothetical protein
NAHEBPPK_03146	CDS	444				hypothetical protein
NAHEBPPK_03147	CDS	159				hypothetical protein
NAHEBPPK_03148	CDS	516				hypothetical protein
NAHEBPPK_03149	CDS	849				hypothetical protein
NAHEBPPK_03150	CDS	1560	sctC_2			Type 3 secretion system secretin
NAHEBPPK_03151	CDS	711				hypothetical protein
NAHEBPPK_03152	CDS	1401				hypothetical protein
NAHEBPPK_03153	CDS	1500				hypothetical protein
NAHEBPPK_03154	CDS	1041				hypothetical protein
NAHEBPPK_03155	CDS	1020				hypothetical protein
NAHEBPPK_03156	CDS	1503	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
NAHEBPPK_03157	CDS	927				hypothetical protein
NAHEBPPK_03158	CDS	1365	pepA_2	3.4.11.1	COG0260	Cytosol aminopeptidase
NAHEBPPK_03159	CDS	678				hypothetical protein
NAHEBPPK_03160	CDS	861	yeeZ		COG0451	Protein YeeZ
NAHEBPPK_03161	CDS	4995	yfhM		COG2373	Alpha-2-macroglobulin
NAHEBPPK_03162	CDS	2073	pbpC		COG4953	Penicillin-binding protein 1C
NAHEBPPK_03163	CDS	648	msrA_2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
NAHEBPPK_03164	CDS	1554				hypothetical protein
NAHEBPPK_03165	CDS	3279				hypothetical protein
NAHEBPPK_03166	CDS	984	aguA	3.5.3.12	COG2957	Agmatine deiminase
NAHEBPPK_03167	CDS	843		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
NAHEBPPK_03168	CDS	2385	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
NAHEBPPK_03169	CDS	432				hypothetical protein
NAHEBPPK_03170	CDS	327				hypothetical protein
NAHEBPPK_03171	CDS	873	murI	5.1.1.3	COG0796	Glutamate racemase
NAHEBPPK_03172	CDS	1197	ldc	4.1.1.17		Lysine/ornithine decarboxylase
NAHEBPPK_03173	CDS	1098				hypothetical protein
NAHEBPPK_03174	CDS	1104	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NAHEBPPK_03175	CDS	3135	putA		COG0506	Bifunctional protein PutA
NAHEBPPK_03176	CDS	879				hypothetical protein
NAHEBPPK_03177	CDS	441				hypothetical protein
NAHEBPPK_03178	CDS	405				hypothetical protein
NAHEBPPK_03179	CDS	441				hypothetical protein
NAHEBPPK_03180	CDS	528				hypothetical protein
NAHEBPPK_03181	CDS	1332		1.18.1.2		Ferredoxin--NADP reductase
NAHEBPPK_03182	CDS	684				hypothetical protein
NAHEBPPK_03183	CDS	576				hypothetical protein
NAHEBPPK_03184	CDS	690				hypothetical protein
NAHEBPPK_03185	CDS	465	cadI		COG0346	Cadmium-induced protein CadI
NAHEBPPK_03186	CDS	345				hypothetical protein
NAHEBPPK_03187	CDS	633				hypothetical protein
NAHEBPPK_03188	CDS	624				hypothetical protein
NAHEBPPK_03189	CDS	1050	aes_4	3.1.1.-		Acetyl esterase
NAHEBPPK_03190	CDS	972	pikAII	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA2, modules 3 and 4
NAHEBPPK_03191	CDS	1002				hypothetical protein
NAHEBPPK_03192	CDS	903	fadH_2	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
NAHEBPPK_03193	CDS	420				hypothetical protein
NAHEBPPK_03194	CDS	360				hypothetical protein
NAHEBPPK_03195	CDS	1185				hypothetical protein
NAHEBPPK_03196	CDS	756				hypothetical protein
NAHEBPPK_03197	CDS	1191				hypothetical protein
NAHEBPPK_03198	CDS	1506				hypothetical protein
NAHEBPPK_03199	CDS	1890				hypothetical protein
NAHEBPPK_03200	CDS	681				hypothetical protein
NAHEBPPK_03201	CDS	2505	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
NAHEBPPK_03202	CDS	726				hypothetical protein
NAHEBPPK_03203	CDS	726				hypothetical protein
NAHEBPPK_03204	CDS	1263	dauA		COG0659	C4-dicarboxylic acid transporter DauA
NAHEBPPK_03205	CDS	618	lexA_2	3.4.21.88		LexA repressor
NAHEBPPK_03206	CDS	903	dmlR			HTH-type transcriptional regulator DmlR
NAHEBPPK_03207	CDS	1461	opuE		COG0591	Osmoregulated proline transporter OpuE
NAHEBPPK_03208	CDS	1851				hypothetical protein
NAHEBPPK_03209	CDS	957	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
NAHEBPPK_03210	CDS	465	mrgA		COG0783	Metalloregulation DNA-binding stress protein
NAHEBPPK_03211	CDS	1212		2.6.1.1		Aspartate/prephenate aminotransferase
NAHEBPPK_03212	CDS	291				hypothetical protein
NAHEBPPK_03213	CDS	1875	uvrC		COG0322	UvrABC system protein C
NAHEBPPK_03214	tmRNA	342	ssrA			transfer-messenger RNA, SsrA
NAHEBPPK_03215	CDS	603				hypothetical protein
NAHEBPPK_03216	CDS	984	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NAHEBPPK_03217	CDS	672				hypothetical protein
NAHEBPPK_03218	CDS	1002	argP			HTH-type transcriptional regulator ArgP
NAHEBPPK_03219	CDS	606				hypothetical protein
NAHEBPPK_03220	CDS	609				hypothetical protein
NAHEBPPK_03221	CDS	360				hypothetical protein
NAHEBPPK_03222	CDS	195				hypothetical protein
NAHEBPPK_03223	CDS	1956	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
NAHEBPPK_03224	CDS	1290				hypothetical protein
NAHEBPPK_03225	CDS	396				hypothetical protein
NAHEBPPK_03226	CDS	945				hypothetical protein
NAHEBPPK_03227	CDS	1236		4.1.2.27	COG0076	putative sphingosine-1-phosphate lyase
NAHEBPPK_03228	CDS	462				hypothetical protein
NAHEBPPK_03229	CDS	453				hypothetical protein
NAHEBPPK_03230	CDS	1242	bioI	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
NAHEBPPK_03231	CDS	420				hypothetical protein
NAHEBPPK_03232	CDS	780				hypothetical protein
NAHEBPPK_03233	CDS	477				hypothetical protein
NAHEBPPK_03234	CDS	1119	alx		COG0861	Putative membrane-bound redox modulator Alx
NAHEBPPK_03235	CDS	1248	chrA1			Chromate transport protein
NAHEBPPK_03236	CDS	1494	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
